,Country,Economy,Healthy,Social,Freedom,Corruption,Generosity,Score
96,Morocco,0.75862211,0.745096922,0.6452084779999999,0.45005413899999996,0.07738560400000001,0.040032551,5.094799995
97,Cameroon,0.503958046,0.270189553,0.89972645,0.43924248200000005,0.054393422000000004,0.198020101,5.084899902
98,Venezuela,0.7702386379999999,0.76702553,1.3485468630000002,0.271717221,0.06362477700000001,0.08717915400000001,5.053199768
99,Algeria,0.9438560009999999,0.745418549,1.143003583,0.083943799,0.12919065400000002,0.118915014,5.005099773
100,Senegal,0.5040618179999999,0.518391907,0.95459342,0.352400899,0.081865937,0.164397135,4.980800152
101,Guinea,0.390007734,0.333655238,0.75136596,0.37187805799999996,0.11220455900000001,0.249490842,4.949299812
102,Niger,0.10833033199999999,0.29881635300000003,0.7038001420000001,0.435311615,0.137554765,0.20817689600000003,4.909599781
103,Laos,0.714693844,0.48637828200000005,0.9873918890000001,0.612027287,0.194273964,0.27266711,4.888599873
104,Albania,0.906653047,0.8463296290000001,0.830483913,0.461945891,0.025361285,0.171027765,4.882699966000001
105,Cambodia,0.544634938,0.587904334,1.0714260340000001,0.674940348,0.072837502,0.233342081,4.8484001160000005
106,Bangladesh,0.556156278,0.694940507,0.8688005809999999,0.604130566,0.176735908,0.17674511699999998,4.832799911
107,Gabon,0.9880443809999999,0.522574842,1.10639751,0.36945989700000004,0.05580453900000001,0.052013602,4.829299927
108,South Africa,0.9021404390000001,0.407034069,1.259086251,0.43478182,0.05950214,0.12640684800000002,4.814099789
109,Iraq,0.9820187090000001,0.529350698,1.011466622,0.283588052,0.073164992,0.15300206800000002,4.7848000530000006
110,Lebanon,0.889232516,0.7886711359999999,1.19249332,0.18551667,0.021518147,0.158524141,4.771500111
111,Burkina Faso,0.302467644,0.312833875,0.9293859,0.322398156,0.126408055,0.18639060899999998,4.768700123
112,Gambia,0.256990552,0.35324788100000004,0.8826786879999999,0.403419524,0.158093795,0.425989687,4.750599861
113,Mali,0.35246264899999996,0.234981522,0.97314173,0.377534449,0.06214627599999999,0.16966705,4.729300021999999
114,Nigeria,0.645901859,0.16783593600000002,0.986717939,0.435079455,0.047589935,0.221328124,4.724100113
115,Armenia,0.8082624079999999,0.77585727,1.0345768929999999,0.37807580799999996,0.104618184,0.107225738,4.676799774
116,Georgia,0.847198069,0.6946576240000001,0.7311939000000001,0.485494107,0.174088076,0.047609735,4.672599792
117,Iran,1.029322505,0.749053836,0.8862711790000001,0.301195472,0.142651513,0.27697894,4.672399998
118,Jordan,0.785179198,0.777624726,1.140118599,0.42485508299999997,0.151878625,0.091494769,4.6333999630000005
119,Mozambique,0.178741366,0.324223638,0.9552028779999999,0.56077534,0.163064316,0.22042210399999998,4.623600006
120,Kenya,0.47641339899999996,0.536312759,0.905077755,0.519180536,0.067201078,0.39390209299999995,4.583000183
121,Namibia,0.84008199,0.40687117,1.2457381490000001,0.44459897299999995,0.054320343,0.076454483,4.571100235
122,Ukraine,0.780434608,0.6986743809999999,1.321316481,0.319423705,0.00965116,0.17855131600000002,4.56069994
123,Liberia,0.174103007,0.392284274,0.9207339290000001,0.405943096,0.051139875999999994,0.22696787100000002,4.557899952
124,Palestinian Territories,0.587819219,0.613826573,1.194755554,0.29870075,0.07191365200000001,0.091816261,4.552800179
125,Uganda,0.31233742800000003,0.378311664,1.052327394,0.401682556,0.063818842,0.264807373,4.43200016
126,Chad,0.30228748899999996,0.1087441,0.739118278,0.22860176899999998,0.085755408,0.210805088,4.422699928
127,Tunisia,0.874742687,0.781156719,0.8721677059999999,0.23586055600000003,0.043899573,0.055881143,4.392199993
128,Mauritania,0.539684892,0.425184816,1.113323569,0.185714483,0.122257635,0.128899664,4.374599934
129,Sri Lanka,0.897986948,0.792036712,1.19494009,0.528632462,0.049444564,0.25266614600000004,4.327000141
130,Congo (Kinshasa),0.062487468,0.277212054,0.833055019,0.36462298,0.081466645,0.254324883,4.31099987
131,Swaziland,0.827539742,0.215585828,1.064835191,0.299935788,0.14676587300000002,0.067264833,4.3081002239999995
132,Myanmar,0.67809093,0.49544307600000004,1.098178267,0.5974788670000001,0.18753035399999998,0.569813728,4.308000088
133,Comoros,0.41562077399999997,0.43738332399999996,0.723232806,0.18102823199999998,0.100048535,0.258538276,4.288599968
134,Togo,0.268116266,0.34273117799999997,0.547622859,0.303539038,0.114826456,0.200774252,4.187200069
135,Ethiopia,0.315125644,0.483846247,1.001103282,0.41256687,0.117437035,0.227698103,4.186200142
136,Madagascar,0.244553208,0.500617027,0.823694348,0.192967549,0.076248638,0.191190064,4.165599823
137,Egypt,0.8752289409999999,0.596911311,0.982539535,0.37368473399999996,0.095461793,0.068801254,4.151400089
138,Sierra Leone,0.24056038300000002,0.20395396600000001,0.747984946,0.38202768600000003,0.047940935999999996,0.257647008,3.926399946
139,Burundi,0.0,0.295212835,0.403575271,0.275399059,0.212186828,0.18740178600000001,3.775300026
140,Zambia,0.536833763,0.36359334,0.8960372809999999,0.49131754,0.086705238,0.250620902,3.759399891
141,Haiti,0.284734428,0.37436673,0.646671355,0.169297516,0.161935672,0.463909656,3.720799923
142,Lesotho,0.45493874,0.100934811,1.088940024,0.40936753200000003,0.050483823,0.10262764199999999,3.6528000830000003
143,India,0.730576158,0.54057014,0.644198656,0.5811422470000001,0.105587982,0.237072483,3.573299885
144,Malawi,0.176534727,0.446163297,0.53036809,0.487389833,0.131633952,0.21318505699999998,3.538000107
145,Yemen,0.392701775,0.41500017,1.177477121,0.243721485,0.08735212699999999,0.09468901199999999,3.5274000169999997
146,Botswana,0.997548997,0.494101733,1.08569479,0.50908941,0.101786368,0.033407487,3.4788999560000002
147,Tanzania,0.457163125,0.442677855,0.872674644,0.5093430879999999,0.20388086100000002,0.27154091,3.4762001039999997
148,Central African Republic,0.041072082,0.0,0.0,0.292814463,0.028264717999999998,0.253513217,3.475899935
149,Rwanda,0.343242675,0.572383285,0.522876322,0.604087889,0.485542476,0.235704988,3.312299967
150,Zimbabwe,0.425564021,0.375037611,1.0478352309999999,0.37740472,0.080928579,0.151349187,3.2992000580000003
151,South Sudan,0.289082974,0.208809033,0.5532785060000001,0.065609254,0.111156799,0.209934607,2.8166000839999996
152,Afghanistan,0.30070585,0.266051531,0.356433839,0.0,0.001225785,0.135234714,2.566900015
