,Country,Economy,Healthy,Social,Freedom,Corruption,Generosity,Score
0,Norway,1.6164631843566901,0.796666502952576,1.53352355957031,0.635422587394714,0.31596383452415505,0.36201223731041,7.537000179290769
1,Denmark,1.48238301277161,0.7925655245780941,1.55112159252167,0.626006722450256,0.40077006816863997,0.3552804887294771,7.52199983596802
2,Iceland,1.480633020401,0.8335521221160892,1.6105740070343,0.6271626353263849,0.15352655947208402,0.47554022073745705,7.50400018692017
3,Switzerland,1.5649795532226598,0.858131289482117,1.51691174507141,0.620070576667786,0.36700728535652205,0.29054927825927696,7.49399995803833
4,Finland,1.44357192516327,0.80915766954422,1.5402467250824,0.6179508566856379,0.38261154294014,0.24548277258873,7.468999862670901
5,Netherlands,1.50394463539124,0.8106961250305179,1.42893922328949,0.5853844881057739,0.282661825418472,0.47048982977867104,7.3769998550415
6,Canada,1.47920441627502,0.83455765247345,1.48134899139404,0.611100912094116,0.287371516227722,0.435539722442627,7.31599998474121
7,New Zealand,1.40570604801178,0.816759705543518,1.54819512367249,0.6140621304512021,0.38281670212745705,0.500005125999451,7.31400012969971
8,Sweden,1.49438726902008,0.830875158309937,1.47816216945648,0.612924098968506,0.384398728609085,0.38539925217628496,7.28399991989136
9,Australia,1.4844149351120002,0.84388679265976,1.5100419521331798,0.601607382297516,0.301183730363846,0.47769924998283403,7.28399991989136
10,Israel,1.3753824234008798,0.83840399980545,1.37628996372223,0.40598860383033797,0.0852421000599861,0.330082654953003,7.212999820709231
11,Costa Rica,1.10970628261566,0.7595092654228209,1.4164036512374898,0.580131649971008,0.100106589496136,0.21461322903633104,7.0789999961853
12,Austria,1.4870972633361799,0.8153284192085269,1.4599449634552,0.567766189575195,0.22106036543846105,0.316472321748734,7.00600004196167
13,United States,1.54625928401947,0.7742866277694699,1.4199205636978103,0.505740523338318,0.135638788342476,0.392578780651093,6.993000030517581
14,Ireland,1.5357066392898602,0.8097826242446899,1.5582311153411899,0.5731103420257571,0.29838815331459007,0.42785832285881,6.9770002365112305
15,Germany,1.48792338371277,0.798950731754303,1.47252035140991,0.562511384487152,0.276731938123703,0.33626917004585305,6.9510002136230495
16,Belgium,1.4637807607650801,0.8180918693542479,1.4623126983642598,0.5397707223892211,0.251343131065369,0.23150333762168898,6.89099979400635
17,Luxembourg,1.74194359779358,0.845089495182037,1.45758366584778,0.59662789106369,0.31883442401886,0.283180981874466,6.86299991607666
18,United Kingdom,1.44163393974304,0.805335938930511,1.4964600801467902,0.508190035820007,0.265428066253662,0.492774158716202,6.71400022506714
19,Chile,1.25278460979462,0.8194797039031979,1.28402495384216,0.376895278692245,0.0822879821062088,0.3266624212265011,6.65199995040894
20,United Arab Emirates,1.6263433694839498,0.726798236370087,1.2664102315902699,0.60834527015686,0.324489563703537,0.3609419465065,6.6479997634887695
21,Brazil,1.1073532104492199,0.6165523529052729,1.43130600452423,0.437453746795654,0.11109276115894301,0.16234989464282998,6.6350002288818395
22,Czech Republic,1.35268235206604,0.754444003105164,1.4338852167129499,0.49094617366790794,0.0368729270994663,0.0881067588925362,6.60900020599365
23,Argentina,1.18529546260834,0.695137083530426,1.44045114517212,0.49451920390129106,0.05973988771438599,0.109457060694695,6.59899997711182
24,Mexico,1.1531838178634601,0.709978997707367,1.2108621597290001,0.412730008363724,0.132774114608765,0.12099043279886199,6.57800006866455
25,Singapore,1.69227766990662,0.9494923949241642,1.35381436347961,0.549840569496155,0.46430778503417997,0.345965981483459,6.57200002670288
26,Malta,1.34327983856201,0.821944236755371,1.48841166496277,0.588767051696777,0.153066068887711,0.5747305750846861,6.52699995040894
27,Uruguay,1.2175596952438401,0.719216823577881,1.4122278690338101,0.5793922543525699,0.17806187272071802,0.175096929073334,6.4539999961853
28,Guatemala,0.872001945972443,0.540239989757538,1.25558519363403,0.5313106179237371,0.0772232785820961,0.283488392829895,6.4539999961853
29,Panama,1.23374843597412,0.706156134605408,1.3731925487518302,0.550026834011078,0.070983923971653,0.21055693924427,6.4520001411438
30,France,1.43092346191406,0.8444658517837521,1.38777685165405,0.470222115516663,0.172502428293228,0.129762306809425,6.44199991226196
31,Thailand,1.12786877155304,0.647239029407501,1.4257924556732198,0.580200731754303,0.0316127352416515,0.572123110294342,6.4239997863769505
32,Taiwan Province of China,1.4336265325546298,0.793984234333038,1.38456535339355,0.361466586589813,0.0638292357325554,0.258360475301743,6.42199993133545
33,Spain,1.38439786434174,0.888960599899292,1.53209090232849,0.408781230449677,0.0709140971302986,0.190133571624756,6.40299987792969
34,Qatar,1.8707656860351598,0.7100980877876278,1.27429687976837,0.604130983352661,0.43929925560951205,0.33047387003898604,6.375
35,Colombia,1.07062232494354,0.595027923583984,1.4021829366683998,0.47748741507530196,0.0466687418520451,0.14901447296142598,6.35699987411499
36,Saudi Arabia,1.53062355518341,0.590148329734802,1.28667759895325,0.449750572443008,0.27343225479126004,0.147616013884544,6.343999862670901
37,Trinidad and Tobago,1.36135590076447,0.5199832916259771,1.3802285194397,0.518630743026733,0.00896481610834599,0.32529646158218395,6.1680002212524405
38,Kuwait,1.63295245170593,0.6321057081222529,1.25969874858856,0.49633759260177596,0.21515955030918102,0.228289797902107,6.10500001907349
39,Slovakia,1.32539355754852,0.712732911109924,1.5050592422485398,0.295817464590073,0.0242108516395092,0.136544480919838,6.09800004959106
40,Bahrain,1.4884122610092199,0.653133034706116,1.3231104612350502,0.536746919155121,0.257042169570923,0.17266848683357197,6.08699989318848
41,Malaysia,1.29121541976929,0.618784427642822,1.28464603424072,0.40226498246192893,0.0656007081270218,0.416608929634094,6.08400011062622
42,Nicaragua,0.737299203872681,0.6530959606170649,1.28721570968628,0.447551846504211,0.130687981843948,0.301674216985703,6.07100009918213
43,Ecuador,1.00082039833069,0.685636222362518,1.2861688137054401,0.4551981985569,0.140134647488594,0.15011246502399403,6.00799989700317
44,El Salvador,0.9097844958305359,0.596018552780151,1.1821250915527302,0.432452529668808,0.0899809598922729,0.0782579854130745,6.002999782562259
45,Poland,1.29178786277771,0.699475347995758,1.44571197032928,0.520342111587524,0.0593078061938286,0.158465966582298,5.97300004959106
46,Uzbekistan,0.786441087722778,0.498272627592087,1.5489691495895401,0.6582486629486078,0.246528223156929,0.41598364710807795,5.97100019454956
47,Italy,1.3950666189193701,0.8531443476676941,1.44492328166962,0.256450712680817,0.0280280914157629,0.17278964817523998,5.96400022506714
48,Russia,1.28177809715271,0.547349333763123,1.46928238868713,0.373783111572266,0.0329628810286522,0.0522638224065304,5.962999820709231
49,Belize,0.907975316047668,0.45019176602363603,1.0814177989959701,0.5475093722343439,0.0965810716152191,0.24001564085483604,5.955999851226809
50,Japan,1.41691517829895,0.9134758710861209,1.43633782863617,0.505625545978546,0.163760736584663,0.12057276815175999,5.92000007629395
51,Lithuania,1.3145823478698702,0.62894994020462,1.47351610660553,0.234231784939766,0.0118656428530812,0.010164656676352,5.90199995040894
52,Algeria,1.09186446666718,0.6175846457481379,1.1462174654007,0.233335807919502,0.14609611034393302,0.0694366469979286,5.872000217437741
53,Latvia,1.26074862480164,0.638566970825195,1.40471494197845,0.32570791244506797,0.0738427266478539,0.153074786067009,5.849999904632571
54,South Korea,1.40167844295502,0.900214076042175,1.1282744407653797,0.257921665906906,0.0632826685905457,0.206674367189407,5.837999820709231
