,Country,Economy,Healthy,Social,Freedom,Corruption,Generosity,Score
44,Slovakia,1.27973,0.70367,1.0826799999999999,0.23390999999999998,0.02947,0.13837,6.077999999999999
45,El Salvador,0.8737,0.596,0.80975,0.37269,0.10613,0.08877,6.068
46,Malaysia,1.25142,0.62366,0.88025,0.39031,0.09081,0.41473999999999994,6.005
47,Nicaragua,0.69384,0.65213,0.8952100000000001,0.46581999999999996,0.16292,0.29773,5.992000000000001
48,Uzbekistan,0.7359100000000001,0.50163,1.1681,0.60848,0.28333,0.34326,5.987
49,Italy,1.35495,0.8510200000000001,1.04167,0.18827,0.02556,0.16684000000000002,5.977
50,Ecuador,0.97306,0.68613,0.85974,0.4027,0.18037,0.10074,5.976
51,Belize,0.87616,0.45569,0.68655,0.51231,0.10770999999999999,0.23684000000000002,5.956
52,Japan,1.3800700000000001,0.91491,1.06054,0.46761,0.18985,0.10224,5.921
53,Kazakhstan,1.22943,0.57386,0.95544,0.4052,0.11132,0.15011,5.919
54,Moldova,0.69177,0.5230899999999999,0.8313200000000001,0.25201999999999997,0.019030000000000002,0.19997,5.897
55,Russia,1.2322799999999998,0.58991,1.05261,0.32682,0.03586,0.027360000000000002,5.856
56,Poland,1.24585,0.69058,1.04685,0.4519,0.055,0.14443,5.835
57,South Korea,1.35948,0.88645,0.7219399999999999,0.25168,0.07716,0.18824000000000002,5.835
58,Bolivia,0.79422,0.4697,0.8377899999999999,0.50961,0.07746,0.21698,5.822
59,Lithuania,1.2692,0.64674,1.0641100000000001,0.18929,0.0182,0.02025,5.813
60,Belarus,1.1306200000000002,0.6310399999999999,1.04993,0.29091,0.17457,0.13942000000000002,5.8020000000000005
61,North Cyprus,1.31141,0.8414200000000001,0.81826,0.43596,0.16577999999999998,0.26322,5.771
62,Slovenia,1.2994700000000001,0.79151,1.05613,0.53164,0.03635,0.25738,5.768
63,Peru,0.9960200000000001,0.6299399999999999,0.81255,0.37501999999999996,0.05292,0.14527,5.742999999999999
64,Turkmenistan,1.08017,0.44006000000000006,1.03817,0.37408,0.28467,0.22566999999999998,5.6579999999999995
65,Mauritius,1.14372,0.66189,0.75695,0.46145,0.05202999999999999,0.36951,5.648
